54.112,254.08,15.94,0.99608,-0.65906,-0.22883,0.019078,5.8877,0.53775,3.7633,0.11643,0.82284,6
49.551,174.52,13.211,0.9943,-0.63093,0.43891,0.02267,5.6931,0.4427,3.4388,0.14999,0.84349,6
46.375,227.31,15.077,0.99562,-0.39473,-0.36434,0.018884,5.9001,0.26672,3.3082,0.14871,0.90016,6
57.954,170.36,13.052,0.99416,-0.69256,-0.050101,0.023342,5.6299,0.27751,3.1334,0.17252,0.88118,6
53.757,163.99,12.806,0.99394,-0.04945,-0.5862,0.022099,5.6555,0.20047,3.144,0.15783,0.91222,6
53.748,248.68,15.77,0.99599,-1.0847,1.3576,0.020879,5.8292,0.58385,3.7027,0.12783,0.82215,6
48.518,146.8,12.116,0.99323,-0.35022,-0.36969,0.023222,5.6013,0.28167,3.1205,0.17118,0.88152,6
52.476,158.26,12.58,0.99372,-0.38463,0.029598,0.023473,5.6234,0.36965,3.2553,0.16302,0.85984,6
51.332,151.66,12.315,0.99345,-0.4614,0.12138,0.023352,5.596,0.18135,2.9788,0.18461,0.91523,6
54.632,333.32,18.257,0.99701,-1.0598,0.71087,0.019085,5.9443,0.28484,3.3963,0.1556,0.89734,6
55.213,186.29,13.649,0.99466,-0.95338,0.84603,0.024471,5.6523,0.35518,3.29,0.16522,0.8589,6
53.513,279.92,16.731,0.99644,-0.85164,0.27707,0.019241,5.917,0.54135,3.7862,0.11548,0.82432,6
46.718,217.55,14.749,0.99542,-0.62424,0.31642,0.020188,5.8396,0.37924,3.5076,0.13912,0.85768,6
47.995,291.71,17.079,0.99658,-0.55692,-0.16916,0.017075,6.0336,0.53453,3.943,0.094468,0.8154,6
40.638,444.13,21.074,0.99775,-0.55202,-0.98669,0.019042,5.9783,0.115,3.1721,0.16391,0.94464,7
42.283,339.09,18.414,0.99706,-0.73102,-0.5674,0.019635,5.8942,0.16169,3.2034,0.16229,0.92501,7
55.327,384.22,19.601,0.9974,-0.8638,-0.23995,0.018945,6.0028,0.13486,3.1439,0.17507,0.93782,7
53.523,491.07,22.16,0.99797,-0.97826,-0.17889,0.018953,6.0251,0.1651,3.2733,0.17027,0.92731,7
42.241,296.19,17.21,0.99664,-0.5312,-0.39361,0.018027,6.0097,0.24014,3.4385,0.14368,0.89505,7
47.459,343.82,18.542,0.9971,-0.80614,-0.23076,0.019591,5.9786,0.31955,3.5737,0.14952,0.86659,7
40.476,389.87,19.745,0.99744,-0.40065,-0.83025,0.016008,6.119,0.1575,3.3812,0.13633,0.92765,7
46.121,318.48,17.846,0.99687,-0.94248,0.27621,0.020644,5.9106,0.13967,3.08,0.19005,0.93625,7
44.502,235.3,15.339,0.99577,-0.90504,-0.066574,0.023856,5.6956,0.13006,2.9094,0.20184,0.93752,7
43.057,250.56,15.829,0.99602,-0.6739,-0.37229,0.020936,5.8066,0.13564,3.0743,0.17722,0.93495,7
50.641,438.41,20.938,0.99772,-0.80712,-0.51662,0.018393,6.0426,0.3005,3.6302,0.13142,0.87569,7
48.507,414.67,20.363,0.99759,-0.86651,-0.3947,0.018855,5.995,0.16996,3.2897,0.1568,0.92275,7
47.602,361.47,19.012,0.99724,-0.43393,-0.5779,0.015339,6.1436,0.29104,3.6102,0.1205,0.89313,8
12.361,206.69,14.377,0.99519,3.1885,10.954,0.044537,4.8536,0.22329,2.3138,0.31354,0.93512,8
51.4,399.03,19.976,0.9975,-0.77857,-0.53912,0.018776,6.0055,0.69386,3.862,0.1193,0.83255,8
43.551,381.03,19.52,0.99738,-0.56,-0.78266,0.017793,6.0343,0.4983,3.8761,0.10936,0.84416,9
48.234,436.26,20.887,0.99771,-0.23725,-0.57633,0.018627,6.0534,0.46701,3.9529,0.096554,0.8607,9
42.321,290.55,17.046,0.99657,-0.47545,-0.38395,0.018159,5.9757,0.41201,3.6628,0.12327,0.85739,9
45.762,433.98,20.832,0.9977,-0.5984,-0.86099,0.016672,6.0825,0.47355,3.8327,0.10969,0.85672,9
44.574,427.39,20.673,0.99767,-0.4454,-0.98395,0.015725,6.1187,0.42217,3.8178,0.10529,0.85734,9
46.075,463.7,21.534,0.99785,-0.50596,-0.9595,0.016025,6.1431,0.50555,3.8644,0.10749,0.86213,9
49.648,346.67,18.619,0.99712,-0.62406,-0.67655,0.018162,5.9899,0.5014,3.766,0.11851,0.84251,9
45.051,355.68,18.86,0.9972,-0.58053,-0.76477,0.0171,6.0261,0.50513,3.845,0.10613,0.84203,9
47.637,553.11,23.518,0.9982,-0.41304,-1.2713,0.016129,6.13,0.32042,3.6668,0.12239,0.887,9
40.373,363.68,19.071,0.99726,-0.43005,-1.0564,0.016847,6.0104,0.48665,3.8326,0.1094,0.83489,9
40.387,373.39,19.323,0.99733,-0.40789,-1.09,0.016791,6.0226,0.41805,3.6856,0.11973,0.87029,9
48.638,395.88,19.897,0.99748,-0.59139,-0.72253,0.017827,6.0265,0.23073,3.4231,0.13789,0.90625,9
45.512,345.32,18.583,0.99711,-0.51372,-0.49807,0.016382,6.0769,0.42444,3.7514,0.11231,0.85584,9
41.163,254.94,15.967,0.99609,-0.12258,-0.47175,0.018875,5.9197,0.47735,3.7291,0.11313,0.84313,10
41.109,238.88,15.456,0.99583,0.038489,-0.4544,0.02011,5.8182,0.32124,3.4493,0.13446,0.88142,10
41.22,249.54,15.797,0.99601,-0.018911,-0.44797,0.019825,5.8604,0.56259,3.7553,0.11368,0.8406,10
34.006,153.47,12.388,0.99353,-0.30362,-0.31081,0.024077,5.5873,0.41567,3.2467,0.1569,0.86547,10
42.455,303.77,17.429,0.99672,-0.608,-0.67968,0.019567,5.8893,0.14084,3.1053,0.16595,0.9345,11
48.185,478.34,21.871,0.99791,-0.53432,-1.1444,0.017393,6.0576,0.3704,3.694,0.12375,0.86179,11
54.143,525.75,22.929,0.9981,-0.73851,-0.88116,0.018581,6.0286,0.34951,3.6228,0.1475,0.87636,11
45.312,416.29,20.403,0.9976,0.072956,-0.85921,0.013844,6.2675,0.54566,4.1735,0.07862,0.83199,12
44.821,346.73,18.621,0.99712,-0.54432,-0.89303,0.018066,5.9943,0.33334,3.583,0.13211,0.87286,12
47.141,353.84,18.811,0.99718,-0.66021,-0.76115,0.018888,5.9659,0.44414,3.7337,0.1286,0.84878,12
41.828,306.62,17.51,0.99675,-0.15729,-1.0547,0.015965,6.0519,0.49592,3.9234,0.091319,0.81794,13
41.922,268.97,16.4,0.9963,-0.24615,-0.90036,0.017197,5.9797,0.55872,3.9141,0.096204,0.80105,13
37.608,277.65,16.663,0.99641,-0.10197,-1.0806,0.016714,5.9735,0.23996,3.4124,0.12567,0.8887,13
38.002,264.85,16.274,0.99624,-0.19273,-0.97025,0.017148,5.9604,0.49672,3.8304,0.097194,0.81439,13
41.709,217.88,14.761,0.99543,-0.39225,-0.36818,0.019406,5.8734,0.43533,3.6898,0.11232,0.82607,13
46.95,411.17,20.277,0.99757,-0.25486,-1.216,0.015449,6.142,0.21522,3.5444,0.11807,0.89922,13
33.866,212.04,14.562,0.99531,0.33968,-0.6429,0.019809,5.8265,0.54507,3.7019,0.10997,0.81643,13
43.938,375.57,19.38,0.99734,-0.087337,-1.2931,0.015663,6.0834,0.18349,3.4019,0.12481,0.91205,13
40.513,255.92,15.997,0.99611,-0.18387,-1.053,0.017861,5.9097,0.19325,3.2214,0.14559,0.90885,13
49.448,354.93,18.84,0.99719,-0.45318,-0.92608,0.016201,6.0795,0.41311,3.8207,0.10359,0.83306,13
41.162,268.85,16.397,0.99629,-0.17971,-0.92117,0.016825,5.988,0.41742,3.7672,0.10164,0.83108,13
38.623,307.42,17.533,0.99676,0.018338,-1.0352,0.016144,6.0454,0.1837,3.3252,0.13234,0.91419,13
58.221,282.48,16.807,0.99647,-0.79562,0.12897,0.019522,5.912,0.68892,3.8765,0.11995,0.82225,14
49.532,319.9,17.886,0.99688,-0.37864,-0.71367,0.016106,6.0913,0.61046,3.9523,0.098587,0.83135,14
53.205,367.03,19.158,0.99728,-0.50033,-0.71326,0.015663,6.1236,0.7265,4.1581,0.08818,0.80283,14
54.49,313.97,17.719,0.99683,-0.76247,-0.18072,0.018494,5.992,0.76162,3.9382,0.11628,0.81062,14
55.129,361.38,19.01,0.99724,-0.59482,-0.60786,0.016423,6.0913,0.72643,4.0871,0.097371,0.81167,14
58.844,256.08,16.003,0.99611,-0.87849,0.20108,0.020561,5.8492,0.5851,3.6589,0.14487,0.83795,14
53.644,434.98,20.856,0.99771,-0.74066,-0.3428,0.015983,6.143,0.26439,3.6955,0.11791,0.89297,14
50.752,344.33,18.556,0.9971,-0.53276,-0.69389,0.016571,6.0564,0.49897,3.8046,0.11376,0.84002,14
51.378,278.64,16.692,0.99642,-0.64038,-0.16038,0.018341,5.9869,0.76354,3.9875,0.10659,0.80474,14
60.243,332.4,18.232,0.997,-0.82802,-0.25216,0.019694,5.9024,0.53235,3.7888,0.12065,0.83674,14
53.306,328.16,18.115,0.99696,-0.58571,-0.40917,0.017007,6.0337,0.23307,3.3852,0.14584,0.90724,14
50.385,260.03,16.126,0.99617,-0.58216,-0.24602,0.018672,5.9557,0.63922,3.8561,0.11306,0.82099,14
63.449,398.53,19.963,0.9975,-0.67489,-0.94764,0.028301,5.6153,0.44386,3.6093,0.13568,0.85955,14
46.307,326.36,18.065,0.99695,-0.54423,-0.38818,0.016923,6.085,0.56949,4.0275,0.094916,0.80761,15
52.268,489.6,22.127,0.99796,-0.62697,-0.69994,0.015269,6.1907,0.2204,3.5869,0.12224,0.90495,15
49.626,308.98,17.578,0.99677,-0.69136,-0.28405,0.017741,5.9872,0.49006,3.7976,0.10581,0.82176,15
46.455,314.06,17.722,0.99683,-0.57489,-0.48209,0.017168,6.0184,0.43475,3.846,0.099416,0.83248,15
44.012,324.07,18.002,0.99692,-0.49645,-0.5766,0.017004,6.0282,0.41866,3.7786,0.10842,0.8447,15
44.127,319.08,17.863,0.99688,-0.095431,-0.16039,0.017471,6.041,0.47751,3.8864,0.10111,0.83118,15
46.942,389.15,19.727,0.99744,-0.72795,-0.38082,0.016614,6.0939,0.5718,4.0468,0.092711,0.80531,15
54.687,310.46,17.62,0.99679,-0.94941,0.29647,0.020207,5.918,0.42499,3.6237,0.13538,0.84416,15
52.489,385.03,19.622,0.99741,-0.69977,-0.12179,0.017034,6.0844,0.5142,3.9114,0.1047,0.83097,15
47.989,281.58,16.78,0.99646,-0.69871,-0.1784,0.018379,5.9554,0.4651,3.7873,0.10941,0.82448,15
51.259,361.03,19.001,0.99724,-0.76701,-0.27529,0.017697,6.0533,0.54348,3.9007,0.11067,0.82101,15
49.471,270.86,16.458,0.99632,-0.82436,0.038697,0.019432,5.8847,0.30718,3.4647,0.13835,0.87303,15
52.022,442.08,21.026,0.99774,-0.73472,-0.30762,0.017859,6.0668,0.5835,3.968,0.10724,0.82751,15
45.833,525.12,22.915,0.9981,-0.29521,-0.96399,0.014754,6.2281,0.5456,4.1855,0.080356,0.82289,15
47.307,369.51,19.223,0.9973,-0.48519,-0.66793,0.016104,6.1192,0.45799,3.8101,0.10902,0.86363,15
47.463,303.06,17.409,0.99671,-0.72119,0.0071054,0.019366,5.9675,0.45578,3.7492,0.12453,0.83942,15
46.487,315.83,17.772,0.99684,-0.41229,-0.83271,0.017854,5.9986,0.57144,3.9668,0.098216,0.81157,16
60.769,229.28,15.142,0.99566,-1.0135,0.097897,0.027682,5.5956,0.27819,3.0797,0.21641,0.8908,16
45.466,308.72,17.57,0.99677,-0.23513,-1.2385,0.018779,5.8932,0.37326,3.6188,0.12173,0.85648,16
45.444,274.27,16.561,0.99637,-0.32331,-0.74484,0.017907,5.9625,0.49653,3.8561,0.10343,0.82628,16
48.841,247.16,15.721,0.99597,-0.18127,-0.76781,0.018165,5.9256,0.34341,3.5658,0.12213,0.86733,16
56.496,191.7,13.846,0.99481,-0.93473,0.65718,0.028767,5.5689,0.4595,3.3,0.19468,0.8504,16
55.665,208.83,14.451,0.99523,-1.676,2.9801,0.028554,5.4635,0.23566,2.9641,0.21486,0.90003,16
48.209,318.84,17.856,0.99687,-0.18202,-0.94914,0.016442,6.0427,0.25617,3.4857,0.12472,0.89351,16
50.678,284.06,16.854,0.99649,-0.61795,-0.24185,0.01787,5.9826,0.38023,3.6415,0.12197,0.85388,16
46.967,304.5,17.45,0.99673,-0.23608,-0.90756,0.017375,6.0085,0.5579,3.9416,0.10018,0.81558,16
51.849,310.91,17.633,0.99679,-0.25273,-0.4927,0.018901,5.9978,0.39325,3.7521,0.11,0.86079,16
41.908,299.31,17.301,0.99667,-0.29079,-1.0279,0.017614,5.9786,0.24591,3.384,0.14042,0.89772,16
48.499,296.99,17.234,0.99664,-0.52039,-0.63416,0.017632,6.0067,0.67182,3.9477,0.10293,0.81102,16
48.885,259.12,16.097,0.99616,-0.34288,-0.29466,0.019493,5.8906,0.40496,3.6746,0.12243,0.8531,16
55.429,452.01,21.261,0.99779,-0.70605,-0.44351,0.018273,6.022,0.31036,3.619,0.12302,0.89202,17
54.767,533.39,23.095,0.99813,-0.62321,-0.87198,0.017582,6.0917,0.49647,3.9464,0.10056,0.84719,17
41.96,414.48,20.359,0.99759,-0.57303,-0.60575,0.017892,6.0602,0.39653,3.8157,0.11013,0.86179,18
42.619,221.46,14.881,0.9955,-0.60055,0.05864,0.021121,5.8243,0.21098,3.1192,0.18137,0.91896,18
42.645,286.62,16.93,0.99652,-0.16201,-0.58889,0.017625,6.0325,0.40889,3.6915,0.12096,0.86733,18
40.713,253.4,15.919,0.99607,-0.25528,-0.52038,0.018684,5.9523,0.18972,3.2275,0.16075,0.91878,18
45.286,370.54,19.249,0.99731,-0.51428,-0.66689,0.017287,6.103,0.81531,4.0182,0.11189,0.82768,18
45.154,200.59,14.163,0.99504,-0.72263,0.1654,0.023678,5.713,0.39789,3.4058,0.15636,0.8597,18
48.095,227.65,15.088,0.99563,-0.46732,-0.60195,0.022815,5.7774,0.20938,3.1742,0.16953,0.90835,18
47.964,283.56,16.839,0.99649,-0.24624,-0.90639,0.017271,5.9829,0.25381,3.4057,0.13129,0.89954,18
40.838,330.15,18.17,0.99698,-0.24575,-0.84215,0.016735,6.086,0.44483,3.854,0.10456,0.84767,18
47.209,380.55,19.508,0.99738,-0.25493,-0.84642,0.015284,6.1748,0.44485,3.9932,0.092815,0.84832,18
42.811,241.04,15.525,0.99587,-0.27075,-0.77254,0.018943,5.8919,0.3426,3.5154,0.12722,0.86825,18
47.416,177.15,13.31,0.99439,-0.28408,-0.053233,0.023464,5.6674,0.24932,3.0942,0.18144,0.90522,18
50.674,606.37,24.625,0.99835,-0.25418,-1.4986,0.016682,6.0915,0.37527,3.8474,0.10315,0.86968,19
28.851,203.11,14.252,0.9951,0.53081,-0.46351,0.021287,5.7051,0.15479,2.9067,0.18299,0.93552,19
42.211,319.28,17.868,0.99688,-0.52223,-0.63709,0.016693,6.0436,0.36426,3.6964,0.11758,0.86534,19
25.955,299.51,17.306,0.99667,0.89982,-0.028452,0.020214,5.8545,0.31752,3.3626,0.16179,0.89432,19
62.391,474.75,21.789,0.9979,-0.7327,-0.78164,0.029121,5.7195,0.36493,3.5395,0.15171,0.87217,19
51.036,372.74,19.306,0.99732,-0.60609,-0.70377,0.016589,6.0813,0.45396,3.8192,0.11308,0.83794,19
14.975,185.61,13.624,0.99464,2.9002,8.8474,0.057507,4.7687,0.25975,2.1664,0.45582,0.92848,19
23.215,85.837,9.2649,0.98848,0.0046442,-0.31359,0.032383,5.1994,0.24365,3.0641,0.18392,0.90012,19
31.948,165.24,12.854,0.99398,0.040203,-0.57337,0.022166,5.5792,0.2431,2.9481,0.17228,0.90471,19
17.837,119.8,10.945,0.99172,1.7623,8.3002,0.033409,5.1256,0.47117,2.5704,0.26447,0.91417,19
51.8,538.59,23.208,0.99815,-0.41188,-1.2923,0.016514,6.0778,0.42124,3.8689,0.10204,0.85434,19
58.592,265.14,16.283,0.99624,-0.53015,-0.38649,0.01853,5.9171,0.62614,3.752,0.12679,0.84348,20
46.381,178.29,13.353,0.99442,-0.133,0.43231,0.022505,5.7384,0.77592,3.5811,0.1493,0.84418,20
27.314,173.06,13.155,0.99425,1.1687,2.164,0.025238,5.5799,0.4647,3.162,0.18836,0.87864,20
50.207,205.63,14.34,0.99516,-0.13795,0.45171,0.021821,5.7578,0.33224,3.3815,0.15644,0.87612,20
51.737,332.61,18.238,0.997,-0.54353,-0.43001,0.01737,6.0675,0.63261,3.9548,0.11203,0.8335,20
58.058,435.76,20.875,0.99771,-0.85209,-0.35364,0.018681,5.9856,0.8302,4.1056,0.10166,0.80376,20
44.415,250.15,15.816,0.99602,0.15122,-0.024847,0.019115,5.9549,0.6582,3.8219,0.12632,0.84344,20
50.929,196.19,14.007,0.99493,-0.040815,-0.14246,0.02108,5.7848,0.17195,3.023,0.1833,0.92071,20
49.922,662.14,25.732,0.99849,0.0053059,-1.5532,0.018867,6.0506,0.62118,4.0242,0.092632,0.84421,20
20.489,143.24,11.968,0.99307,2.1585,5.6528,0.037129,5.1277,0.32491,2.5363,0.30301,0.90238,20
50.048,193.83,13.922,0.99487,-0.31607,0.81267,0.022568,5.7705,0.81922,3.6823,0.14852,0.8299,20
16.791,541.97,23.28,0.99816,1.8738,2.0165,0.053533,4.9727,0.36693,2.8722,0.26183,0.89543,20
66.328,256.12,16.004,0.99611,-1.371,2.0687,0.024968,5.6292,0.65357,3.646,0.13485,0.83031,20
23.223,58.443,7.6448,0.98318,2.0212,13.035,0.056035,4.6034,0.20176,1.9249,0.47449,0.92394,20
53.068,246.99,15.716,0.99597,-0.79782,0.88243,0.020212,5.887,0.87107,3.9392,0.11732,0.79813,20
54.432,282.17,16.798,0.99647,-0.62763,0.50295,0.01875,5.9625,1.0458,4.1998,0.093571,0.77636,20
50.115,338.19,18.39,0.99705,-0.57117,0.11833,0.017447,6.0575,1.1953,4.3895,0.08202,0.75692,20
54.117,253.25,15.914,0.99607,-0.84988,0.96219,0.020239,5.8945,0.90147,3.9832,0.11409,0.79275,20
46.789,378.06,19.444,0.99736,-0.53244,-0.27231,0.016314,6.1429,2.0366,4.5722,0.076689,0.73844,20
49.785,477.21,21.845,0.99791,-0.88958,-0.50028,0.019018,5.9772,0.47806,3.6243,0.14785,0.85733,21
51.87,409.38,20.233,0.99756,-1.0359,-0.15506,0.022233,5.8376,0.17959,3.1146,0.19299,0.92017,21
53.95,478.59,21.877,0.99791,-1.0525,-0.15455,0.021188,5.9321,0.54778,3.6458,0.16027,0.85181,21
52.333,473.87,21.769,0.99789,-0.98988,-0.21002,0.019401,6.0072,0.65454,3.8228,0.1364,0.83479,21
49.36,421.34,20.527,0.99763,-0.99121,-0.17622,0.020404,5.937,0.54116,3.6998,0.14669,0.85054,21
53.526,482.3,21.961,0.99793,-1.0613,-0.12369,0.021025,5.9396,0.69278,3.7972,0.14669,0.82995,21
51.783,379.44,19.479,0.99737,-1.1856,0.36484,0.023209,5.8302,0.58679,3.6007,0.16835,0.84642,21
47.792,414.35,20.356,0.99759,-1.0445,-0.20324,0.02381,5.7956,0.50756,3.5438,0.18027,0.8496,21
49.142,456.63,21.369,0.99781,-1.0203,-0.22657,0.020826,5.8953,0.57036,3.7008,0.1428,0.84243,21
52.693,466.99,21.61,0.99786,-1.0782,-0.11833,0.02241,5.8803,0.64834,3.7051,0.15128,0.83556,21
52.458,468.79,21.652,0.99787,-1.027,-0.13937,0.020044,5.9669,0.56998,3.6927,0.15123,0.84766,21
49.843,432.91,20.806,0.9977,-0.96304,-0.27827,0.020666,5.9416,0.56256,3.6594,0.16053,0.84958,21
41.94,379.05,19.469,0.99737,-0.54485,-0.90448,0.017584,6.0284,0.35285,3.6589,0.12538,0.86755,22
47.831,413.66,20.339,0.99759,-0.54709,-1.0293,0.017968,6.0163,0.18012,3.2823,0.15729,0.91906,22
44.354,449.54,21.202,0.99778,-0.58703,-0.85922,0.017017,6.1075,0.37506,3.7577,0.12598,0.8662,22
44.204,436.8,20.9,0.99772,-0.50987,-0.9686,0.017312,6.0864,0.17224,3.3336,0.15527,0.92227,22
43.503,365.05,19.106,0.99727,-0.55621,-0.70183,0.017307,6.0649,0.35042,3.6278,0.12726,0.8776,22
46.911,467.68,21.626,0.99787,-0.62324,-0.75984,0.016999,6.1336,0.32294,3.7001,0.1371,0.87975,22
43.879,380.75,19.513,0.99738,-0.64966,-0.66668,0.017506,6.0473,0.17924,3.3298,0.15021,0.92043,22
43.59,448.43,21.176,0.99777,-0.56686,-0.91734,0.016953,6.0865,0.35109,3.7152,0.12133,0.87079,22
43.979,454.64,21.322,0.99781,-0.49251,-1.0081,0.01676,6.1156,0.30988,3.6705,0.13274,0.87847,22
44.49,453.08,21.286,0.9978,-0.60047,-0.83171,0.016571,6.1314,0.28467,3.6238,0.13305,0.89063,22
46.957,240.73,15.516,0.99586,-0.82772,0.13305,0.022279,5.8085,0.20829,3.0592,0.18626,0.92691,22
42.711,385.14,19.625,0.99741,-0.40831,-1.0105,0.017425,6.0501,0.17879,3.2934,0.15287,0.92105,22
